posted_date,city,new_cases,new_tests,new_deaths
2020-10-24,Laguna Niguel,7,60,0
2020-10-25,Laguna Niguel,0,43,0
2020-10-26,Laguna Niguel,2,107,0
2020-10-27,Laguna Niguel,3,118,0
2020-10-28,Laguna Niguel,2,112,0
2020-10-29,Laguna Niguel,4,120,0
2020-10-30,Laguna Niguel,6,119,0
2020-10-31,Laguna Niguel,1,57,0
2020-11-01,Laguna Niguel,2,60,0
2020-11-02,Laguna Niguel,7,142,0
2020-11-03,Laguna Niguel,3,111,0
2020-11-04,Laguna Niguel,3,139,0
2020-11-05,Laguna Niguel,1,144,0
2020-11-06,Laguna Niguel,8,142,0
2020-11-07,Laguna Niguel,5,86,0
2020-11-08,Laguna Niguel,1,70,0
2020-11-09,Laguna Niguel,5,148,0
2020-11-10,Laguna Niguel,1,114,0
2020-11-11,Laguna Niguel,4,122,0
2020-11-12,Laguna Niguel,2,138,0
2020-11-13,Laguna Niguel,4,132,0
2020-11-14,Laguna Niguel,5,101,0
2020-11-15,Laguna Niguel,8,93,0
2020-11-16,Laguna Niguel,9,175,0
2020-11-17,Laguna Niguel,9,228,0
2020-11-18,Laguna Niguel,9,239,0
2020-11-19,Laguna Niguel,16,262,0
2020-11-20,Laguna Niguel,13,197,0
2020-11-21,Laguna Niguel,13,158,0
2020-11-22,Laguna Niguel,8,77,0
2020-11-23,Laguna Niguel,14,231,0
2020-11-24,Laguna Niguel,13,197,0
2020-11-25,Laguna Niguel,10,173,0
2020-11-26,Laguna Niguel,3,27,0
2020-11-27,Laguna Niguel,1,77,0
2020-11-28,Laguna Niguel,1,13,0
2020-11-29,Laguna Niguel,0,15,0
2020-03-05,Laguna Woods,0,2,0
2020-03-14,Laguna Woods,0,1,0
2020-03-15,Laguna Woods,0,3,0
2020-03-16,Laguna Woods,0,6,0
2020-03-17,Laguna Woods,1,2,0
2020-03-18,Laguna Woods,0,1,0
2020-03-19,Laguna Woods,0,1,0
2020-03-20,Laguna Woods,0,3,0
2020-03-22,Laguna Woods,0,1,0
2020-03-23,Laguna Woods,0,4,0
2020-03-25,Laguna Woods,0,3,0
2020-03-26,Laguna Woods,0,4,0
2020-03-27,Laguna Woods,0,7,0
2020-03-28,Laguna Woods,2,5,0
2020-03-29,Laguna Woods,0,3,0
2020-03-30,Laguna Woods,1,3,0
2020-03-31,Laguna Woods,0,3,0
2020-04-01,Laguna Woods,1,6,0
2020-04-02,Laguna Woods,1,3,0
2020-04-03,Laguna Woods,0,3,0
2020-04-04,Laguna Woods,1,2,0
2020-04-05,Laguna Woods,0,4,0
2020-04-06,Laguna Woods,0,4,0
2020-04-07,Laguna Woods,0,2,0
2020-04-08,Laguna Woods,0,1,0
2020-04-10,Laguna Woods,0,5,0
2020-04-11,Laguna Woods,0,3,0
2020-04-12,Laguna Woods,0,1,0
2020-04-13,Laguna Woods,0,4,0
2020-04-14,Laguna Woods,0,2,0
2020-04-15,Laguna Woods,0,9,0
2020-04-16,Laguna Woods,0,6,0
2020-04-17,Laguna Woods,1,7,0
2020-04-18,Laguna Woods,0,9,0
2020-04-20,Laguna Woods,0,4,0
2020-04-21,Laguna Woods,0,8,0
2020-04-22,Laguna Woods,0,9,0
2020-04-23,Laguna Woods,0,12,0
2020-04-24,Laguna Woods,0,17,0
2020-04-25,Laguna Woods,0,10,0
2020-04-26,Laguna Woods,0,3,0
2020-04-27,Laguna Woods,0,13,0
2020-04-28,Laguna Woods,0,11,0
2020-04-29,Laguna Woods,0,12,0
2020-04-30,Laguna Woods,0,17,0
2020-05-01,Laguna Woods,0,17,0
2020-05-02,Laguna Woods,0,13,0
2020-05-03,Laguna Woods,0,6,0
2020-05-04,Laguna Woods,0,9,0
2020-05-05,Laguna Woods,0,16,0
2020-05-06,Laguna Woods,0,11,0
2020-05-07,Laguna Woods,0,5,0
2020-05-08,Laguna Woods,0,21,0
2020-05-09,Laguna Woods,0,17,0
2020-05-10,Laguna Woods,0,12,0
2020-05-11,Laguna Woods,0,12,0
2020-05-12,Laguna Woods,0,20,0
2020-05-13,Laguna Woods,0,13,0
2020-05-14,Laguna Woods,0,14,0
2020-05-15,Laguna Woods,0,12,0
2020-05-16,Laguna Woods,0,9,0
2020-05-17,Laguna Woods,0,12,0
2020-05-18,Laguna Woods,0,17,0
2020-05-19,Laguna Woods,0,13,0
2020-05-20,Laguna Woods,1,21,0
2020-05-21,Laguna Woods,1,25,0
2020-05-22,Laguna Woods,1,18,0
2020-05-23,Laguna Woods,0,14,0
2020-05-24,Laguna Woods,1,19,0
2020-05-25,Laguna Woods,0,4,0
2020-05-26,Laguna Woods,0,25,0
2020-05-27,Laguna Woods,0,23,0
2020-05-28,Laguna Woods,0,17,0
2020-05-29,Laguna Woods,0,19,0
2020-05-30,Laguna Woods,0,13,0
2020-05-31,Laguna Woods,0,11,0
2020-06-01,Laguna Woods,0,23,0
2020-06-02,Laguna Woods,0,29,0
2020-06-03,Laguna Woods,0,22,0
2020-06-04,Laguna Woods,0,19,0
2020-06-05,Laguna Woods,0,25,0
2020-06-06,Laguna Woods,0,8,0
2020-06-07,Laguna Woods,1,18,1
2020-06-08,Laguna Woods,0,31,0
2020-06-09,Laguna Woods,0,26,0
2020-06-10,Laguna Woods,0,14,0
2020-06-11,Laguna Woods,1,26,0
2020-06-12,Laguna Woods,1,31,0
2020-06-13,Laguna Woods,0,26,0
2020-06-14,Laguna Woods,0,12,0
2020-06-15,Laguna Woods,0,22,0
2020-06-16,Laguna Woods,0,30,0
2020-06-17,Laguna Woods,0,13,0
2020-06-18,Laguna Woods,0,21,0
2020-06-19,Laguna Woods,0,26,0
2020-06-20,Laguna Woods,0,19,0
2020-06-21,Laguna Woods,1,11,0
2020-06-22,Laguna Woods,1,22,0
2020-06-23,Laguna Woods,1,26,0
2020-06-24,Laguna Woods,4,26,1
2020-06-25,Laguna Woods,0,26,0
2020-06-26,Laguna Woods,0,34,0
2020-06-27,Laguna Woods,0,25,0
2020-06-28,Laguna Woods,0,13,0
2020-06-29,Laguna Woods,1,33,0
2020-06-30,Laguna Woods,2,27,0
2020-07-01,Laguna Woods,2,34,0
2020-07-02,Laguna Woods,2,21,0
2020-07-03,Laguna Woods,1,38,0
2020-07-04,Laguna Woods,0,13,0
2020-07-05,Laguna Woods,0,14,0
2020-07-06,Laguna Woods,2,33,1
2020-07-07,Laguna Woods,1,29,1
2020-07-08,Laguna Woods,1,32,0
2020-07-09,Laguna Woods,0,25,0
2020-07-10,Laguna Woods,0,25,0
2020-07-11,Laguna Woods,0,22,0
2020-07-12,Laguna Woods,0,8,0
2020-07-13,Laguna Woods,0,19,0
2020-07-14,Laguna Woods,1,31,0
2020-07-15,Laguna Woods,1,29,0
2020-07-16,Laguna Woods,0,20,0
2020-07-17,Laguna Woods,0,25,0
2020-07-18,Laguna Woods,0,18,0
2020-07-19,Laguna Woods,0,14,0
2020-07-20,Laguna Woods,0,41,0
2020-07-21,Laguna Woods,1,21,0
2020-07-22,Laguna Woods,0,18,0
2020-07-23,Laguna Woods,0,24,0
2020-07-24,Laguna Woods,0,31,0
2020-07-25,Laguna Woods,1,17,0
2020-07-26,Laguna Woods,0,18,0
2020-07-27,Laguna Woods,1,23,0
2020-07-28,Laguna Woods,1,32,0
2020-07-29,Laguna Woods,1,23,0
2020-07-30,Laguna Woods,0,33,0
2020-07-31,Laguna Woods,1,23,1
2020-08-01,Laguna Woods,0,16,0
2020-08-02,Laguna Woods,0,12,0
2020-08-03,Laguna Woods,0,36,0
2020-08-04,Laguna Woods,3,25,0
2020-08-05,Laguna Woods,0,14,0
2020-08-06,Laguna Woods,0,25,0
2020-08-07,Laguna Woods,0,25,0
2020-08-08,Laguna Woods,0,20,0
2020-08-09,Laguna Woods,0,6,0
2020-08-10,Laguna Woods,0,18,0
2020-08-11,Laguna Woods,0,38,0
2020-08-12,Laguna Woods,0,11,0
2020-08-13,Laguna Woods,0,26,0
2020-08-14,Laguna Woods,0,27,0
2020-08-15,Laguna Woods,0,20,0
2020-08-16,Laguna Woods,0,13,0
2020-08-17,Laguna Woods,0,42,0
2020-08-18,Laguna Woods,0,20,0
2020-08-19,Laguna Woods,0,21,0
2020-08-20,Laguna Woods,1,18,0
2020-08-21,Laguna Woods,0,40,0
2020-08-22,Laguna Woods,0,21,0
2020-08-23,Laguna Woods,0,15,0
2020-08-24,Laguna Woods,0,33,0
2020-08-25,Laguna Woods,0,30,0
2020-08-26,Laguna Woods,0,24,0
2020-08-27,Laguna Woods,0,26,0
2020-08-28,Laguna Woods,0,38,0
2020-08-29,Laguna Woods,0,26,0
2020-08-30,Laguna Woods,0,13,0
2020-08-31,Laguna Woods,0,14,0
2020-09-01,Laguna Woods,0,31,0
2020-09-02,Laguna Woods,0,18,0
2020-09-03,Laguna Woods,0,12,0
2020-09-04,Laguna Woods,0,31,0
2020-09-05,Laguna Woods,0,21,0
2020-09-06,Laguna Woods,0,24,0
2020-09-07,Laguna Woods,0,9,0
2020-09-08,Laguna Woods,0,36,0
2020-09-09,Laguna Woods,0,31,0
2020-09-10,Laguna Woods,0,32,0
2020-09-11,Laguna Woods,0,34,0
2020-09-12,Laguna Woods,0,19,0
2020-09-13,Laguna Woods,0,12,0
2020-09-14,Laguna Woods,0,33,0
2020-09-15,Laguna Woods,0,28,0
2020-09-16,Laguna Woods,2,37,0
2020-09-17,Laguna Woods,14,46,0
2020-09-18,Laguna Woods,0,21,0
2020-09-19,Laguna Woods,0,25,0
2020-09-20,Laguna Woods,0,14,0
2020-09-21,Laguna Woods,0,32,0
2020-09-22,Laguna Woods,2,28,0
2020-09-23,Laguna Woods,1,26,0
2020-09-24,Laguna Woods,0,36,0
2020-09-25,Laguna Woods,0,38,1
2020-09-26,Laguna Woods,0,18,0
2020-09-27,Laguna Woods,0,20,0
2020-09-28,Laguna Woods,0,46,0
2020-09-29,Laguna Woods,0,24,0
2020-09-30,Laguna Woods,0,313,0
2020-10-01,Laguna Woods,0,20,1
2020-10-02,Laguna Woods,1,32,0
2020-10-03,Laguna Woods,0,21,0
2020-10-04,Laguna Woods,1,12,0
2020-10-05,Laguna Woods,0,40,0
2020-10-06,Laguna Woods,0,34,0
2020-10-07,Laguna Woods,1,28,0
2020-10-08,Laguna Woods,0,38,1
2020-10-09,Laguna Woods,0,42,0
2020-10-10,Laguna Woods,0,19,0
2020-10-11,Laguna Woods,0,12,0
2020-10-12,Laguna Woods,0,54,0
2020-10-13,Laguna Woods,1,31,0
2020-10-14,Laguna Woods,0,37,0
2020-10-15,Laguna Woods,0,43,0
2020-10-16,Laguna Woods,0,37,0
2020-10-17,Laguna Woods,0,21,0
2020-10-18,Laguna Woods,0,20,0
2020-10-19,Laguna Woods,0,49,0
2020-10-20,Laguna Woods,0,29,0
2020-10-21,Laguna Woods,0,24,0
2020-10-22,Laguna Woods,0,28,1
2020-10-23,Laguna Woods,0,45,0
2020-10-24,Laguna Woods,0,22,0
2020-10-25,Laguna Woods,2,28,0
2020-10-26,Laguna Woods,0,36,0
2020-10-27,Laguna Woods,2,40,0
2020-10-28,Laguna Woods,1,27,0
2020-10-29,Laguna Woods,1,36,0
2020-10-30,Laguna Woods,0,38,0
2020-10-31,Laguna Woods,1,23,1
2020-11-01,Laguna Woods,1,23,0
2020-11-02,Laguna Woods,1,39,0
2020-11-03,Laguna Woods,4,43,0
2020-11-04,Laguna Woods,0,40,0
2020-11-05,Laguna Woods,0,41,0
2020-11-06,Laguna Woods,1,57,0
2020-11-07,Laguna Woods,1,28,0
2020-11-08,Laguna Woods,0,24,0
2020-11-09,Laguna Woods,0,53,0
2020-11-10,Laguna Woods,0,37,0
2020-11-11,Laguna Woods,0,35,0
2020-11-12,Laguna Woods,2,48,0
2020-11-13,Laguna Woods,1,53,0
2020-11-14,Laguna Woods,1,27,0
2020-11-15,Laguna Woods,1,28,0
2020-11-16,Laguna Woods,1,60,0
2020-11-17,Laguna Woods,3,60,0
2020-11-18,Laguna Woods,1,31,0
2020-11-19,Laguna Woods,0,56,0
2020-11-20,Laguna Woods,1,56,0
2020-11-21,Laguna Woods,0,32,0
2020-11-22,Laguna Woods,0,24,0
2020-11-23,Laguna Woods,2,60,0
2020-11-24,Laguna Woods,3,56,0
2020-11-25,Laguna Woods,4,40,0
2020-11-26,Laguna Woods,0,10,0
2020-11-27,Laguna Woods,1,21,0
2020-11-28,Laguna Woods,1,15,0
2020-11-29,Laguna Woods,0,2,0
2020-02-07,Lake Forest,0,1,0
2020-03-04,Lake Forest,0,1,0
2020-03-05,Lake Forest,0,1,0
2020-03-12,Lake Forest,0,1,0
2020-03-13,Lake Forest,1,2,0
2020-03-14,Lake Forest,0,3,0
2020-03-15,Lake Forest,0,1,0
2020-03-16,Lake Forest,0,4,0
2020-03-17,Lake Forest,0,6,0
2020-03-18,Lake Forest,0,15,0
2020-03-19,Lake Forest,0,7,0
2020-03-20,Lake Forest,1,14,0
2020-03-21,Lake Forest,2,2,0
2020-03-22,Lake Forest,0,1,0
2020-03-23,Lake Forest,3,15,0
2020-03-24,Lake Forest,0,8,0
2020-03-25,Lake Forest,0,2,0
2020-03-26,Lake Forest,0,7,0
2020-03-27,Lake Forest,1,7,0
2020-03-28,Lake Forest,1,8,0
2020-03-29,Lake Forest,0,2,0
2020-03-30,Lake Forest,1,11,0
2020-03-31,Lake Forest,2,13,0
2020-04-01,Lake Forest,0,7,0
2020-04-02,Lake Forest,1,13,0
2020-04-03,Lake Forest,0,13,0
2020-04-04,Lake Forest,1,7,0
2020-04-05,Lake Forest,0,5,0
2020-04-06,Lake Forest,1,10,0
2020-04-07,Lake Forest,1,8,0
2020-04-08,Lake Forest,1,7,0
2020-04-09,Lake Forest,0,8,0
2020-04-10,Lake Forest,0,3,0
2020-04-11,Lake Forest,0,3,0
2020-04-12,Lake Forest,0,2,0
2020-04-13,Lake Forest,1,8,0
2020-04-14,Lake Forest,0,13,0
2020-04-15,Lake Forest,0,15,0
2020-04-16,Lake Forest,0,7,0
2020-04-17,Lake Forest,0,9,0
2020-04-18,Lake Forest,0,5,0
2020-04-19,Lake Forest,1,7,0
2020-04-20,Lake Forest,0,22,0
2020-04-21,Lake Forest,1,21,0
2020-04-22,Lake Forest,0,15,0
2020-04-23,Lake Forest,0,13,0
2020-04-24,Lake Forest,0,26,0
2020-04-25,Lake Forest,0,11,0
2020-04-26,Lake Forest,0,13,0
2020-04-27,Lake Forest,1,17,0
2020-04-28,Lake Forest,2,15,0
2020-04-29,Lake Forest,1,27,0
2020-04-30,Lake Forest,0,32,0
2020-05-01,Lake Forest,0,45,0
2020-05-02,Lake Forest,0,18,0
2020-05-03,Lake Forest,0,10,0
2020-05-04,Lake Forest,0,24,0
2020-05-05,Lake Forest,1,27,0
2020-05-06,Lake Forest,0,26,0
2020-05-07,Lake Forest,0,24,0
2020-05-08,Lake Forest,1,23,0
2020-05-09,Lake Forest,0,19,0
2020-05-10,Lake Forest,0,18,0
2020-05-11,Lake Forest,1,28,0
2020-05-12,Lake Forest,0,35,0
2020-05-13,Lake Forest,0,29,0
2020-05-14,Lake Forest,0,36,0
2020-05-15,Lake Forest,0,39,0
2020-05-16,Lake Forest,0,15,0
2020-05-17,Lake Forest,0,16,0
2020-05-18,Lake Forest,0,42,0
2020-05-19,Lake Forest,0,39,0
2020-05-20,Lake Forest,5,38,0
2020-05-21,Lake Forest,4,51,0
2020-05-22,Lake Forest,7,47,0
2020-05-23,Lake Forest,4,32,0
2020-05-24,Lake Forest,0,19,0
2020-05-25,Lake Forest,0,13,0
2020-05-26,Lake Forest,3,65,0
2020-05-27,Lake Forest,5,56,0
2020-05-28,Lake Forest,1,44,0
2020-05-29,Lake Forest,3,64,0
2020-05-30,Lake Forest,2,31,0
2020-05-31,Lake Forest,0,22,0
2020-06-01,Lake Forest,4,51,0
2020-06-02,Lake Forest,1,62,0
2020-06-03,Lake Forest,5,47,0
2020-06-04,Lake Forest,1,48,0
2020-06-05,Lake Forest,2,54,0
2020-06-06,Lake Forest,1,35,0
2020-06-07,Lake Forest,1,16,0
2020-06-08,Lake Forest,1,54,0
2020-06-09,Lake Forest,3,94,0
2020-06-10,Lake Forest,3,54,0
2020-06-11,Lake Forest,3,66,0
2020-06-12,Lake Forest,4,68,1
2020-06-13,Lake Forest,1,41,0
2020-06-14,Lake Forest,1,30,0
2020-06-15,Lake Forest,4,68,0
2020-06-16,Lake Forest,4,113,0
2020-06-17,Lake Forest,4,65,0
2020-06-18,Lake Forest,5,83,0
2020-06-19,Lake Forest,14,83,0
2020-06-20,Lake Forest,8,54,0
2020-06-21,Lake Forest,6,40,0
2020-06-22,Lake Forest,11,94,0
2020-06-23,Lake Forest,19,145,0
2020-06-24,Lake Forest,12,119,0
2020-06-25,Lake Forest,23,103,0
2020-06-26,Lake Forest,13,126,0
2020-06-27,Lake Forest,9,65,0
2020-06-28,Lake Forest,4,46,0
2020-06-29,Lake Forest,13,101,0
2020-06-30,Lake Forest,19,139,0
2020-07-01,Lake Forest,15,95,0
2020-07-02,Lake Forest,16,104,0
2020-07-03,Lake Forest,13,113,0
2020-07-04,Lake Forest,12,53,0
2020-07-05,Lake Forest,12,49,0
2020-07-06,Lake Forest,17,118,0
2020-07-07,Lake Forest,18,149,0
2020-07-08,Lake Forest,18,165,0
2020-07-09,Lake Forest,18,133,1
2020-07-10,Lake Forest,21,144,0
2020-07-11,Lake Forest,7,58,0
2020-07-12,Lake Forest,3,46,0
2020-07-13,Lake Forest,21,157,0
2020-07-14,Lake Forest,10,129,0
2020-07-15,Lake Forest,14,101,0
2020-07-16,Lake Forest,15,100,0
2020-07-17,Lake Forest,9,86,0
2020-07-18,Lake Forest,11,66,0
2020-07-19,Lake Forest,8,59,0
2020-07-20,Lake Forest,15,141,0
2020-07-21,Lake Forest,12,121,1
2020-07-22,Lake Forest,20,129,0
2020-07-23,Lake Forest,7,113,0
2020-07-24,Lake Forest,10,103,0
2020-07-25,Lake Forest,8,77,0
2020-07-26,Lake Forest,2,33,0
2020-07-27,Lake Forest,5,79,0
2020-07-28,Lake Forest,7,127,0
2020-07-29,Lake Forest,6,92,0
2020-07-30,Lake Forest,11,81,0
2020-07-31,Lake Forest,4,95,0
2020-08-01,Lake Forest,7,71,0
2020-08-02,Lake Forest,2,82,0
2020-08-03,Lake Forest,3,98,0
2020-08-04,Lake Forest,6,109,0
2020-08-05,Lake Forest,3,93,0
2020-08-06,Lake Forest,2,100,0
2020-08-07,Lake Forest,1,93,1
2020-08-08,Lake Forest,3,66,0
2020-08-09,Lake Forest,2,51,0
2020-08-10,Lake Forest,5,74,0
2020-08-11,Lake Forest,1,108,0
2020-08-12,Lake Forest,4,90,0
2020-08-13,Lake Forest,0,64,0
2020-08-14,Lake Forest,4,84,0
2020-08-15,Lake Forest,1,39,1
2020-08-16,Lake Forest,0,33,0
2020-08-17,Lake Forest,2,61,0
2020-08-18,Lake Forest,1,73,0
2020-08-19,Lake Forest,1,75,0
2020-08-20,Lake Forest,1,132,0
2020-08-21,Lake Forest,5,101,0
2020-08-22,Lake Forest,2,48,0
2020-08-23,Lake Forest,0,36,0
2020-08-24,Lake Forest,2,81,0
2020-08-25,Lake Forest,1,94,0
2020-08-26,Lake Forest,0,94,0
2020-08-27,Lake Forest,2,153,0
2020-08-28,Lake Forest,3,72,0
2020-08-29,Lake Forest,0,42,0
2020-08-30,Lake Forest,0,34,0
2020-08-31,Lake Forest,1,87,0
2020-09-01,Lake Forest,1,88,0
2020-09-02,Lake Forest,3,109,0
2020-09-03,Lake Forest,2,140,0
2020-09-04,Lake Forest,3,111,0
2020-09-05,Lake Forest,1,37,0
2020-09-06,Lake Forest,1,29,0
2020-09-07,Lake Forest,1,28,0
2020-09-08,Lake Forest,7,109,0
2020-09-09,Lake Forest,4,77,0
2020-09-10,Lake Forest,8,122,0
2020-09-11,Lake Forest,5,99,0
2020-09-12,Lake Forest,2,43,0
2020-09-13,Lake Forest,0,30,0
2020-09-14,Lake Forest,4,79,0
2020-09-15,Lake Forest,4,108,0
2020-09-16,Lake Forest,4,111,0
2020-09-17,Lake Forest,3,124,0
2020-09-18,Lake Forest,3,101,0
2020-09-19,Lake Forest,0,59,0
2020-09-20,Lake Forest,1,57,0
2020-09-21,Lake Forest,5,112,0
2020-09-22,Lake Forest,4,111,0
2020-09-23,Lake Forest,4,109,0
2020-09-24,Lake Forest,3,160,0
2020-09-25,Lake Forest,2,106,0
2020-09-26,Lake Forest,1,47,0
2020-09-27,Lake Forest,1,45,0
2020-09-28,Lake Forest,5,81,0
2020-09-29,Lake Forest,4,132,0
2020-09-30,Lake Forest,2,102,0
2020-10-01,Lake Forest,3,156,0
2020-10-02,Lake Forest,1,105,0
2020-10-03,Lake Forest,2,53,0
2020-10-04,Lake Forest,0,57,0
2020-10-05,Lake Forest,2,132,0
2020-10-06,Lake Forest,3,151,0
2020-10-07,Lake Forest,3,146,0
2020-10-08,Lake Forest,0,130,0
2020-10-09,Lake Forest,0,122,0
2020-10-10,Lake Forest,5,105,0
2020-10-11,Lake Forest,4,50,0
2020-10-12,Lake Forest,2,137,0
2020-10-13,Lake Forest,0,132,0
2020-10-14,Lake Forest,1,142,0
2020-10-15,Lake Forest,2,208,0
2020-10-16,Lake Forest,0,107,0
2020-10-17,Lake Forest,4,89,0
2020-10-18,Lake Forest,0,65,0
2020-10-19,Lake Forest,5,165,0
2020-10-20,Lake Forest,1,155,0
2020-10-21,Lake Forest,6,151,0
2020-10-22,Lake Forest,1,199,0
2020-10-23,Lake Forest,3,155,0
2020-10-24,Lake Forest,4,80,0
2020-10-25,Lake Forest,1,46,0
2020-10-26,Lake Forest,5,148,0
2020-10-27,Lake Forest,5,135,0
2020-10-28,Lake Forest,7,172,0
2020-10-29,Lake Forest,0,226,0
2020-10-30,Lake Forest,2,131,0
2020-10-31,Lake Forest,4,60,0
2020-11-01,Lake Forest,5,66,0
2020-11-02,Lake Forest,6,152,0
2020-11-03,Lake Forest,2,171,0
2020-11-04,Lake Forest,12,184,0
2020-11-05,Lake Forest,7,181,0
2020-11-06,Lake Forest,13,153,0
2020-11-07,Lake Forest,4,106,0
2020-11-08,Lake Forest,0,60,0
2020-11-09,Lake Forest,5,186,0
2020-11-10,Lake Forest,6,185,0
2020-11-11,Lake Forest,9,174,0
2020-11-12,Lake Forest,10,215,0
2020-11-13,Lake Forest,7,296,0
2020-11-14,Lake Forest,3,105,0
2020-11-15,Lake Forest,5,74,0
2020-11-16,Lake Forest,8,259,0
2020-11-17,Lake Forest,18,301,0
2020-11-18,Lake Forest,8,297,0
2020-11-19,Lake Forest,23,351,0
2020-11-20,Lake Forest,23,336,0
2020-11-21,Lake Forest,13,216,0
2020-11-22,Lake Forest,12,124,0
2020-11-23,Lake Forest,18,279,0
2020-11-24,Lake Forest,23,225,0
2020-11-25,Lake Forest,23,196,0
2020-11-26,Lake Forest,0,15,0
2020-11-27,Lake Forest,8,62,0
2020-11-28,Lake Forest,1,29,0
2020-11-29,Lake Forest,0,9,0
2020-02-25,Los Alamitos,0,1,0
2020-03-13,Los Alamitos,0,1,0
2020-03-17,Los Alamitos,0,1,0
2020-03-18,Los Alamitos,0,4,0
2020-03-19,Los Alamitos,0,1,0
2020-03-20,Los Alamitos,0,1,0
2020-03-21,Los Alamitos,0,2,0
2020-03-22,Los Alamitos,0,1,0
2020-03-23,Los Alamitos,0,3,0
2020-03-24,Los Alamitos,0,2,0
2020-03-25,Los Alamitos,0,5,0
2020-03-26,Los Alamitos,0,2,0
2020-03-27,Los Alamitos,0,5,0
2020-03-28,Los Alamitos,0,2,0
2020-03-30,Los Alamitos,0,6,0
2020-03-31,Los Alamitos,0,3,0
2020-04-01,Los Alamitos,0,3,0
2020-04-02,Los Alamitos,0,3,0
2020-04-03,Los Alamitos,0,4,0
2020-04-04,Los Alamitos,0,3,0
2020-04-05,Los Alamitos,0,1,0
2020-04-06,Los Alamitos,0,1,0
2020-04-07,Los Alamitos,0,3,0
2020-04-08,Los Alamitos,2,7,0
2020-04-09,Los Alamitos,1,4,0
2020-04-10,Los Alamitos,1,10,0
2020-04-11,Los Alamitos,0,1,0
2020-04-12,Los Alamitos,0,2,0
2020-04-13,Los Alamitos,0,2,0
2020-04-14,Los Alamitos,1,4,0
2020-04-15,Los Alamitos,0,2,0
2020-04-16,Los Alamitos,1,6,0
2020-04-17,Los Alamitos,0,6,0
2020-04-18,Los Alamitos,0,4,0
2020-04-19,Los Alamitos,0,1,0
2020-04-20,Los Alamitos,1,5,0
2020-04-21,Los Alamitos,7,21,0
2020-04-22,Los Alamitos,4,35,0
2020-04-23,Los Alamitos,3,48,0
2020-04-24,Los Alamitos,2,23,0
2020-04-25,Los Alamitos,0,3,0
2020-04-26,Los Alamitos,1,4,0
2020-04-27,Los Alamitos,1,15,0
2020-04-28,Los Alamitos,0,6,0
2020-04-29,Los Alamitos,4,41,0
2020-04-30,Los Alamitos,4,42,0
2020-05-01,Los Alamitos,0,26,0
2020-05-02,Los Alamitos,0,4,0
2020-05-03,Los Alamitos,0,8,0
2020-05-04,Los Alamitos,2,19,0
2020-05-05,Los Alamitos,4,18,0
2020-05-06,Los Alamitos,10,50,1
2020-05-07,Los Alamitos,0,13,0
2020-05-08,Los Alamitos,2,17,0
2020-05-09,Los Alamitos,1,8,1
2020-05-10,Los Alamitos,0,5,1
2020-05-11,Los Alamitos,2,29,0
2020-05-12,Los Alamitos,0,8,0
2020-05-13,Los Alamitos,4,25,1
2020-05-14,Los Alamitos,2,25,0
2020-05-15,Los Alamitos,0,14,0
2020-05-16,Los Alamitos,0,11,0
2020-05-17,Los Alamitos,1,11,0
2020-05-18,Los Alamitos,1,25,1
2020-05-19,Los Alamitos,2,16,1
2020-05-20,Los Alamitos,11,60,0
2020-05-21,Los Alamitos,0,15,0
2020-05-22,Los Alamitos,1,31,1
2020-05-23,Los Alamitos,1,21,0
2020-05-24,Los Alamitos,0,14,1
2020-05-25,Los Alamitos,0,6,1
2020-05-26,Los Alamitos,1,30,0
2020-05-27,Los Alamitos,4,61,0
2020-05-28,Los Alamitos,0,26,1
2020-05-29,Los Alamitos,1,28,2
2020-05-30,Los Alamitos,0,21,0
2020-05-31,Los Alamitos,0,12,0
2020-06-01,Los Alamitos,0,27,0
2020-06-02,Los Alamitos,0,20,1
2020-06-03,Los Alamitos,2,54,0
2020-06-04,Los Alamitos,1,25,0
2020-06-05,Los Alamitos,2,29,0
2020-06-06,Los Alamitos,1,20,0
2020-06-07,Los Alamitos,0,10,0
2020-06-08,Los Alamitos,1,21,0
2020-06-09,Los Alamitos,1,25,0
2020-06-10,Los Alamitos,0,57,0
2020-06-11,Los Alamitos,1,28,0
2020-06-12,Los Alamitos,0,29,0
2020-06-13,Los Alamitos,0,16,0
2020-06-14,Los Alamitos,0,11,1
2020-06-15,Los Alamitos,2,35,0
2020-06-16,Los Alamitos,1,33,0
2020-06-17,Los Alamitos,2,56,0
2020-06-18,Los Alamitos,2,26,0
2020-06-19,Los Alamitos,0,30,0
2020-06-20,Los Alamitos,2,26,0
2020-06-21,Los Alamitos,3,13,0
2020-06-22,Los Alamitos,0,38,0
2020-06-23,Los Alamitos,1,29,0
2020-06-24,Los Alamitos,3,59,0
2020-06-25,Los Alamitos,3,36,0
2020-06-26,Los Alamitos,5,43,0
2020-06-27,Los Alamitos,3,18,0
2020-06-28,Los Alamitos,3,21,0
2020-06-29,Los Alamitos,7,56,0
2020-06-30,Los Alamitos,6,55,1
2020-07-01,Los Alamitos,3,52,0
2020-07-02,Los Alamitos,6,96,0
2020-07-03,Los Alamitos,1,36,0
2020-07-04,Los Alamitos,0,12,1
2020-07-05,Los Alamitos,3,25,0
2020-07-06,Los Alamitos,3,57,0
2020-07-07,Los Alamitos,4,56,1
2020-07-08,Los Alamitos,2,59,1
